logged_at,symbol,kind,old_tag,new_tag,close,atr,stop_suggested,conviction_score,coverage_pct,vetoed,veto_reasons,rs_pctile,archetypes,days_elapsed,return_to_date_pct,max_favorable_R,max_adverse_R,hit_suggested_stop,r_to_date,status,plan_entry_date,plan_entry_price,plan_stop,plan_sized,plan_followed_R,plan_R_trading_lot,plan_R_core_lot,plan_exit_reasons,plan_status
2026-07-30 15:23:00,ENTERO,BUY CANDIDATE,WATCH,CONFIRMED,1243.0,44.84,1130.91,51.1,100.0,False,,52.1,Turnaround,5,1.27,0.45,-0.17,False,0.14,open,2026-07-31,1243.1,1130.91,True,0.106,0.106,0.106,backtest_end,open
2026-07-30 15:23:00,RATEGAIN,BUY CANDIDATE,WATCH,CONFIRMED,896.4500122070312,35.24,808.34,50.7,100.0,False,,93.7,Hyper-growth,5,9.14,1.03,0.04,False,0.93,open,2026-07-31,900.1,808.34,True,0.823,0.823,0.823,backtest_end,open
2026-07-30 15:23:00,SENCO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,404.8500061035156,16.92,362.56,61.1,100.0,False,,74.6,Hyper-growth,5,-1.43,0.12,-0.91,False,-0.14,open,2026-07-31,407.4,362.56,True,-0.213,-0.213,-0.213,backtest_end,open
2026-07-30 15:23:00,SMLMAH,EPISODIC PIVOT,WATCH,EXTENDED,5479.2001953125,263.86,5020.5,62.5,100.0,False,,91.7,(untagged — theme data Phase C),5,8.0,1.11,-0.5,False,0.96,open,2026-07-31,5550.0,5020.5,True,0.662,0.662,0.662,backtest_end,open
2026-07-31 15:29:00,CGCL,BUY CANDIDATE,WATCH,CONFIRMED,232.3800048828125,10.42,206.33,70.2,100.0,False,,82.5,Hyper-growth,4,2.55,0.29,-0.28,False,0.23,open,2026-08-03,232.38,206.33,True,0.2,0.2,0.2,backtest_end,open
2026-07-31 15:29:00,IFCI,BUY CANDIDATE,WATCH,CONFIRMED,76.54000091552734,2.3,70.79,47.4,100.0,False,,81.0,(untagged — theme data Phase C),4,-1.18,0.46,-0.2,False,-0.16,open,2026-08-03,77.3,70.79,True,-0.29,-0.29,-0.29,backtest_end,open
2026-07-31 15:29:00,KIRLOSENG,BUY CANDIDATE,WATCH,CONFIRMED,2189.800048828125,97.05,1947.18,64.0,100.0,False,,98.4,(untagged — theme data Phase C),4,2.36,0.46,-0.13,False,0.21,open,2026-08-03,2190.0,1947.18,True,0.184,0.184,0.184,backtest_end,open
2026-07-31 15:29:00,NAVINFLUOR,BUY CANDIDATE,WATCH,CONFIRMED,7567.5,201.82,7062.95,66.6,100.0,False,,84.3,(untagged — theme data Phase C),4,0.56,0.37,-0.11,False,0.08,open,2026-08-03,7650.0,7062.95,True,-0.108,-0.108,-0.108,backtest_end,open
2026-07-31 15:29:00,NETWEB,BUY CANDIDATE,WATCH,CONFIRMED,4524.0,170.44,4097.89,67.1,100.0,False,,95.9,Hyper-growth,4,8.17,0.96,0.04,False,0.87,open,2026-08-03,4560.4,4097.89,True,0.69,0.69,0.69,backtest_end,open
2026-07-31 15:29:00,PNBHOUSING,BUY CANDIDATE,WATCH,CONFIRMED,1053.0999755859375,29.2,980.1,57.2,100.0,False,,66.0,(untagged — theme data Phase C),4,6.5,1.38,-0.05,False,0.94,open,2026-08-03,1057.0,980.1,True,0.798,0.798,0.798,backtest_end,open
2026-07-31 15:29:00,SCHNEIDER,BUY CANDIDATE,WATCH,CONFIRMED,1355.300048828125,56.36,1214.41,48.0,100.0,False,,96.9,(untagged — theme data Phase C),4,-0.21,0.16,-0.19,False,-0.02,open,2026-08-03,1370.0,1214.41,True,-0.139,-0.139,-0.139,backtest_end,open
2026-07-31 15:29:00,WOCKPHARMA,BUY CANDIDATE,WATCH,CONFIRMED,1959.699951171875,54.51,1823.41,61.4,100.0,False,,81.4,Turnaround,4,2.37,0.79,-0.14,False,0.34,open,2026-08-03,1967.0,1823.41,True,0.231,0.231,0.231,backtest_end,open
2026-07-31 15:29:00,BHEL,BUY CANDIDATE,WATCH,CONFIRMED,407.0,14.0,372.0,69.8,100.0,False,,93.2,Turnaround,4,1.33,0.22,-0.02,False,0.15,open,2026-08-03,409.0,372.0,True,0.059,0.059,0.059,backtest_end,open
2026-07-31 15:29:00,ALIVUS,BUY CANDIDATE,WATCH,CONFIRMED,1160.0,38.26,1064.36,55.8,70.0,False,,73.5,(untagged — theme data Phase C),4,14.74,2.07,0.13,False,1.79,open,2026-08-03,1182.8,1064.36,True,1.219,1.219,1.219,backtest_end,open
2026-07-31 15:29:00,TVSSCS,BUY CANDIDATE,WATCH,CONFIRMED,135.11000061035156,3.25,126.99,25.0,100.0,True,promoter_pledge: 31.9% of promoter holding pledged,76.5,(untagged — theme data Phase C),4,0.3,0.55,-0.01,False,0.05,open,2026-08-03,136.5,126.99,True,-0.146,-0.146,-0.146,backtest_end,open
2026-07-31 15:29:00,TIPSMUSIC,BUY CANDIDATE,WATCH,CONFIRMED,668.0499877929688,42.67,,58.5,100.0,False,,69.1,Quality,4,0.67,,,False,,open,2026-08-03,668.05,560.96,False,0.023,0.023,0.023,backtest_end,open
2026-07-31 15:29:00,VOLTAMP,BUY CANDIDATE,WATCH,CONFIRMED,9923.0,261.29,9269.79,56.6,100.0,False,,79.4,(untagged — theme data Phase C),4,1.28,0.77,-0.24,False,0.19,open,2026-08-03,10215.0,9269.79,True,-0.207,-0.207,-0.207,backtest_end,open
2026-08-03 13:42:00,CARBORUNIV,BUY CANDIDATE,WATCH,CONFIRMED,1095.5,36.02,1005.45,40.6,100.0,False,,73.6,(untagged — theme data Phase C),1,-1.26,0.05,-0.32,False,-0.15,open,2026-08-04,1090.4,1005.45,True,-0.141,-0.141,-0.141,backtest_end,open
2026-08-03 13:42:00,DATAPATTNS,BUY CANDIDATE,WATCH,CONFIRMED,4428.7998046875,232.82,,63.0,100.0,False,,95.5,Quality + Hyper-growth,1,0.4,,,False,,open,2026-08-04,4445.0,3846.64,False,-0.02,-0.02,-0.02,backtest_end,open
2026-08-03 13:42:00,HFCL,BUY CANDIDATE,WATCH,CONFIRMED,202.5200042724609,11.39,,74.7,100.0,False,,99.5,Turnaround,1,4.79,,,False,,open,2026-08-04,202.4,174.62,False,0.331,0.331,0.331,backtest_end,open
2026-08-03 13:42:00,THELEELA,BUY CANDIDATE,WATCH,CONFIRMED,501.7999877929688,16.87,459.63,25.0,100.0,True,promoter_pledge: 73.6% of promoter holding pledged,65.3,Turnaround,1,0.09,0.17,-0.25,False,0.01,open,2026-08-04,500.0,459.63,True,0.018,0.018,0.018,backtest_end,open
2026-08-03 13:42:00,MANAPPURAM,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,365.0,10.65,338.37,53.7,100.0,False,,76.3,Turnaround,1,-0.38,0.18,-0.49,False,-0.05,open,2026-08-04,365.0,338.37,True,-0.094,-0.094,-0.094,backtest_end,open
2026-08-03 13:42:00,AIAENG,BUY CANDIDATE,WATCH,CONFIRMED,4684.60009765625,130.39,4358.62,62.9,100.0,False,,77.3,Turnaround,1,-0.81,0.17,-0.31,False,-0.12,open,2026-08-04,4640.0,4358.62,True,-0.026,-0.026,-0.026,backtest_end,open
2026-08-03 13:42:00,APARINDS,BUY CANDIDATE,WATCH,CONFIRMED,14746.0,638.07,13150.82,69.4,100.0,False,,96.3,Quality,1,6.24,0.74,0.03,False,0.58,open,2026-08-04,14820.0,13150.82,True,0.479,0.479,0.479,backtest_end,open
2026-08-03 13:42:00,JSWENERGY,BUY CANDIDATE,WATCH,CONFIRMED,569.0,13.04,536.39,46.2,100.0,False,,69.0,(untagged — theme data Phase C),1,-0.53,0.09,-0.28,False,-0.09,open,2026-08-04,569.0,536.39,True,-0.144,-0.144,-0.144,backtest_end,open
2026-08-03 13:42:00,PHOENIXLTD,BUY CANDIDATE,WATCH,CONFIRMED,1955.0,51.51,1826.21,58.8,100.0,False,,70.4,(untagged — theme data Phase C),1,-1.25,0.11,-0.3,False,-0.19,open,2026-08-04,1937.2,1826.21,True,-0.113,-0.113,-0.113,backtest_end,open
2026-08-03 13:42:00,AVL,BUY CANDIDATE,WATCH,CONFIRMED,623.6500244140625,21.46,569.99,60.2,100.0,False,,85.8,(untagged — theme data Phase C),1,0.41,0.3,-0.2,False,0.05,open,2026-08-04,623.65,569.99,True,0.013,0.013,0.013,backtest_end,open
2026-08-03 13:42:00,ARVIND,BUY CANDIDATE,WATCH,CONFIRMED,528.9500122070312,14.88,491.76,70.1,100.0,False,,94.2,(untagged — theme data Phase C),1,3.05,0.81,0.16,False,0.43,open,2026-08-04,540.0,491.76,True,0.072,0.072,0.072,backtest_end,open
2026-08-03 13:42:00,DYNAMATECH,BUY CANDIDATE,WATCH,CONFIRMED,10763.0,321.36,9959.61,58.1,100.0,False,,85.9,(untagged — theme data Phase C),1,2.14,0.34,-0.08,False,0.29,open,2026-08-04,10779.0,9959.61,True,0.221,0.221,0.221,backtest_end,open
2026-08-03 13:42:00,EQUITASBNK,BUY CANDIDATE,WATCH,CONFIRMED,76.26000213623047,3.18,68.32,62.2,100.0,False,,63.7,Turnaround,1,-0.66,0.1,-0.11,False,-0.06,open,2026-08-04,76.0,68.32,True,-0.061,-0.061,-0.061,backtest_end,open
2026-08-03 13:42:00,KRN,BUY CANDIDATE,WATCH,CONFIRMED,1212.0999755859375,49.44,1088.49,58.3,100.0,False,,95.1,(untagged — theme data Phase C),1,0.13,0.14,-0.18,False,0.01,open,2026-08-04,1195.0,1088.49,True,0.142,0.142,0.142,backtest_end,open
2026-08-03 13:42:00,STLTECH,BUY CANDIDATE,WATCH,CONFIRMED,584.9000244140625,33.26,,79.5,100.0,False,,100.0,Turnaround,1,8.51,,,False,,open,2026-08-04,614.1,532.04,False,0.228,0.228,0.228,backtest_end,open
2026-08-03 13:42:00,VIYASH,BUY CANDIDATE,WATCH,CONFIRMED,263.70001220703125,9.1,240.94,64.3,100.0,False,,81.6,(untagged — theme data Phase C),1,3.83,0.49,-0.06,False,0.44,open,2026-08-04,265.45,240.94,True,0.308,0.308,0.308,backtest_end,open
2026-08-04 15:36:00,AEGISLOG,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1357.9000244140625,70.36,,59.9,100.0,False,,96.4,(untagged — theme data Phase C),0,2.79,,,False,,open,2026-08-05,1370.2,1198.43,False,-0.024,-0.024,-0.024,backtest_end,open
2026-08-04 15:36:00,LALPATHLAB,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1889.4000244140625,65.29,1726.17,61.7,100.0,False,,79.6,Turnaround + Quality,0,-0.12,0.16,-0.16,False,-0.01,open,2026-08-05,1899.9,1726.17,True,-0.033,-0.033,-0.033,backtest_end,open
2026-08-04 15:36:00,GESHIP,BUY CANDIDATE,BROKEN,CONFIRMED,1434.9000244140625,54.45,1298.78,62.8,100.0,False,,80.8,Turnaround,0,-2.1,0.18,-0.27,False,-0.22,open,2026-08-05,1450.0,1298.78,True,-0.029,-0.029,-0.029,backtest_end,open
2026-08-04 15:36:00,KARURVYSYA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,341.45001220703125,10.91,314.16,69.6,100.0,False,,79.8,(untagged — theme data Phase C),0,-1.11,0.18,-0.18,False,-0.14,open,2026-08-05,341.85,314.16,True,-0.037,-0.037,-0.037,backtest_end,open
2026-08-04 15:36:00,SCI,BUY CANDIDATE,WATCH,CONFIRMED,300.8999938964844,9.31,277.63,72.0,100.0,False,,83.2,(untagged — theme data Phase C),0,-0.07,0.17,-0.14,False,-0.01,open,2026-08-05,302.35,277.63,True,-0.037,-0.037,-0.037,backtest_end,open
2026-08-04 15:36:00,WELSPUNLIV,BUY CANDIDATE,WATCH,CONFIRMED,160.72999572753906,5.27,147.55,51.5,100.0,False,,72.1,(untagged — theme data Phase C),0,0.03,0.26,-0.06,False,0.0,open,2026-08-05,160.7,147.55,True,-0.037,-0.037,-0.037,backtest_end,open
2026-08-04 15:36:00,ABCAPITAL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,420.0,11.17,392.07,58.7,100.0,False,,82.1,(untagged — theme data Phase C),0,1.12,0.23,-0.02,False,0.17,open,2026-08-05,421.0,392.07,True,-0.044,-0.044,-0.044,backtest_end,open
2026-08-04 15:36:00,GODREJIND,BUY CANDIDATE,WATCH,CONFIRMED,1308.800048828125,41.93,1203.98,58.5,100.0,False,,75.5,(untagged — theme data Phase C),0,0.89,0.39,-0.04,False,0.11,open,2026-08-05,1320.0,1203.98,True,-0.034,-0.034,-0.034,backtest_end,open
2026-08-04 15:36:00,JSWINFRA,BUY CANDIDATE,WATCH,CONFIRMED,329.25,10.8,302.24,50.3,100.0,False,,67.3,(untagged — theme data Phase C),0,1.56,0.26,0.0,False,0.19,open,2026-08-05,331.0,302.24,True,-0.035,-0.035,-0.035,backtest_end,open
2026-08-04 15:36:00,KEI,BUY CANDIDATE,WATCH,CONFIRMED,5500.0,147.73,5130.68,67.7,100.0,False,,86.3,Quality,0,1.4,0.27,-0.16,False,0.21,open,2026-08-05,5484.1,5130.68,True,-0.047,-0.047,-0.047,backtest_end,open
2026-08-04 15:36:00,SKYGOLD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,675.5,30.98,598.05,62.9,100.0,False,,98.4,Hyper-growth,0,0.46,0.21,-0.01,False,0.04,open,,,,,,,,,engine took no position
2026-08-04 15:36:00,SHRIPISTON,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,4402.7001953125,163.13,3994.88,51.9,100.0,False,,94.3,(untagged — theme data Phase C),0,0.87,0.32,-0.47,False,0.09,open,2026-08-05,4288.0,3994.88,True,-0.044,-0.044,-0.044,backtest_end,open
2026-08-04 15:36:00,UJJIVANSFB,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,70.3499984741211,2.93,63.02,67.5,100.0,False,,78.8,(untagged — theme data Phase C),0,-1.08,0.09,-0.22,False,-0.1,open,2026-08-05,70.29,63.02,True,-0.029,-0.029,-0.029,backtest_end,open
2026-08-04 15:36:00,ARVIND,BUY TRIGGER,CONFIRMED,CONFIRMED,547.3499755859375,15.91,507.58,67.3,100.0,False,,95.5,(untagged — theme data Phase C),0,-0.41,0.29,-0.18,False,-0.06,open,2026-08-05,551.0,507.58,True,-0.038,-0.038,-0.038,backtest_end,open
2026-08-04 15:36:00,STLTECH,BUY TRIGGER,CONFIRMED,CONFIRMED,604.4500122070312,32.83,,80.9,100.0,False,,100.0,Turnaround,0,5.0,,,False,,open,2026-08-05,618.6,535.97,False,-0.022,-0.022,-0.022,backtest_end,open
2026-08-04 15:36:00,RBA,EPISODIC PIVOT,WATCH,EXTENDED,84.91000366210938,3.29,76.73,45.5,100.0,False,,70.6,(untagged — theme data Phase C),0,3.33,1.03,0.13,False,0.35,open,,,,,,,,,engine took no position
2026-08-05 15:27:00,BALRAMCHIN,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,635.5499877929688,24.52,574.25,46.9,100.0,False,,82.9,(untagged — theme data Phase C),0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,ENGINERSIN,BUY CANDIDATE,WATCH,CONFIRMED,240.2700042724609,5.76,225.87,57.9,100.0,False,,75.8,Quality,0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,MINDACORP,BUY CANDIDATE,WATCH,CONFIRMED,723.0,20.06,672.86,59.3,100.0,False,,81.3,(untagged — theme data Phase C),0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,FEDERALBNK,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,356.45001220703125,8.52,335.15,63.9,100.0,False,,86.4,(untagged — theme data Phase C),0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,FLUOROCHEM,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,4498.10009765625,165.23,4085.03,48.2,100.0,False,,85.9,(untagged — theme data Phase C),0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,SAIL,BUY CANDIDATE,WATCH,CONFIRMED,175.5,5.27,162.32,69.2,100.0,False,,69.4,(untagged — theme data Phase C),0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,EPL,BUY CANDIDATE,WATCH,CONFIRMED,229.8699951171875,7.14,212.01,59.3,100.0,False,,60.3,(untagged — theme data Phase C),0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,JAYNECOIND,BUY CANDIDATE,WATCH,CONFIRMED,91.7699966430664,4.07,81.59,25.0,80.0,True,promoter_pledge: 99.9% of promoter holding pledged,91.2,(untagged — theme data Phase C),0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,KRN,BUY CANDIDATE,WATCH,CONFIRMED,1213.699951171875,45.86,1099.06,58.7,100.0,False,,95.1,(untagged — theme data Phase C),0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,QUESS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,314.5,14.7,277.76,62.4,100.0,False,,80.9,Turnaround,0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,TDPOWERSYS,BUY CANDIDATE,WATCH,CONFIRMED,1201.9000244140625,56.22,1061.35,64.5,100.0,False,,97.7,Quality + Hyper-growth,0,,,,,,no data yet,,,,,,,,,
2026-08-05 15:27:00,YATHARTH,BUY CANDIDATE,WATCH,CONFIRMED,858.3499755859375,20.02,808.3,62.4,100.0,False,,88.5,Hyper-growth,0,,,,,,no data yet,,,,,,,,,
